PERIODO,PROVEEDOR,DIRECCION,RANGO_PESO_ENVIO,AMBITO,TIPO_ENVIO,TIPO_SERVICIO,INGRESOS,NUMERO_TOTAL_ENVIOS
2022-10-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 3Kg y hasta 4Kg,Nacional,Envíos Individuales,Correspondencia no prioritaria normal,"$ 3,538,950",321
2022-10-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 3Kg y hasta 4Kg,Nacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 5,767,800",313
2022-10-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 3Kg y hasta 4Kg,Nacional,Envíos Individuales,Encomienda certificada,"$ 1,764,200",71
2022-10-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 3Kg y hasta 4Kg,Nacional,Envíos Individuales,Encomienda normal,"$ 15,392,650",797
2022-10-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 4Kg y hasta 5Kg,Nacional,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 1,675,710",111
2022-10-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 4Kg y hasta 5Kg,Nacional,Envíos Individuales,Correspondencia no prioritaria normal,"$ 1,354,600",111
2022-10-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 4Kg y hasta 5Kg,Nacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 4,321,100",224
2022-10-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 4Kg y hasta 5Kg,Nacional,Envíos Individuales,Encomienda certificada,"$ 2,055,800",82
2022-10-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 4Kg y hasta 5Kg,Nacional,Envíos Individuales,Encomienda normal,"$ 17,216,600",845
2022-10-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 5Kg y hasta 30Kg,Nacional,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 3,361,920",136
2022-10-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 5Kg y hasta 30Kg,Nacional,Envíos Individuales,Correspondencia no prioritaria normal,"$ 18,884,400","1,358"
2022-10-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 5Kg y hasta 30Kg,Nacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 10,860,700",402
2022-10-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 5Kg y hasta 30Kg,Nacional,Envíos Individuales,Encomienda certificada,"$ 63,175,300","1,814"
2022-10-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 5Kg y hasta 30Kg,Nacional,Envíos Individuales,Encomienda normal,"$ 358,143,150","12,716"
2022-10-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Hasta 200g,Internacional,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 213,500",4
2022-10-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Hasta 200g,Internacional,Envíos Individuales,Correspondencia no prioritaria normal,"$ 4,719,600",121
2022-10-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Hasta 200g,Internacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 715,600",33
2022-10-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Hasta 200g,Internacional,Envíos Individuales,Correspondencia prioritaria normal,"$ 14,154,150",261
2022-10-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Hasta 200g,Internacional,Envíos Individuales,Encomienda certificada,"$ 352,200",4
2022-10-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Hasta 200g,Internacional,Envíos Individuales,Encomienda normal,"$ 1,360,050",9
2022-10-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 1Kg y hasta 2Kg,Internacional,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 209,100",1
2022-10-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 1Kg y hasta 2Kg,Internacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 195,000",3
2022-10-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 1Kg y hasta 2Kg,Internacional,Envíos Individuales,Correspondencia prioritaria normal,"$ 2,287,700",14
2022-10-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 1Kg y hasta 2Kg,Internacional,Envíos Individuales,Encomienda certificada,"$ 2,709,550",24
2022-10-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 1Kg y hasta 2Kg,Internacional,Envíos Individuales,Encomienda normal,"$ 1,339,600",7
2022-10-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 200g y hasta 1Kg,Internacional,Envíos Individuales,Correspondencia no prioritaria normal,"$ 161,050",3
2022-10-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 200g y hasta 1Kg,Internacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 281,700",14
2022-10-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 200g y hasta 1Kg,Internacional,Envíos Individuales,Correspondencia prioritaria normal,"$ 8,922,600",114
2022-10-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 200g y hasta 1Kg,Internacional,Envíos Individuales,Encomienda certificada,"$ 3,124,050",35
2022-10-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 200g y hasta 1Kg,Internacional,Envíos Individuales,Encomienda normal,"$ 6,897,750",47
2022-10-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 2Kg y hasta 3Kg,Internacional,Envíos Individuales,Encomienda certificada,"$ 2,531,350",15
2022-10-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 2Kg y hasta 3Kg,Internacional,Envíos Individuales,Encomienda normal,"$ 1,402,800",7
2022-10-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 3Kg y hasta 4Kg,Internacional,Envíos Individuales,Encomienda certificada,"$ 3,445,900",18
2022-10-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 3Kg y hasta 4Kg,Internacional,Envíos Individuales,Encomienda normal,"$ 1,288,450",5
2022-10-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 4Kg y hasta 5Kg,Internacional,Envíos Individuales,Encomienda certificada,"$ 1,838,100",8
2022-10-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 4Kg y hasta 5Kg,Internacional,Envíos Individuales,Encomienda normal,"$ 962,950",3
2022-10-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 5Kg y hasta 30Kg,Internacional,Envíos Individuales,Encomienda certificada,"$ 42,977,250",109
2022-10-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 5Kg y hasta 30Kg,Internacional,Envíos Individuales,Encomienda normal,"$ 17,623,500",25
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Hasta 200g,Internacional,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 270,203,900","69,429"
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Hasta 200g,Internacional,Envíos Individuales,Correspondencia no prioritaria normal,"$ 1,359,600",460
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Hasta 200g,Internacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 34,420,900","9,218"
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Hasta 200g,Internacional,Envíos Individuales,Encomienda normal,"$ 37,113,200","9,803"
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Mayor a 1Kg y hasta 2Kg,Internacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 6,508,100","1,250"
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Mayor a 1Kg y hasta 2Kg,Internacional,Envíos Individuales,Encomienda normal,"$ 3,445,100",645
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Mayor a 200g y hasta 1Kg,Internacional,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 710,000",350
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Mayor a 200g y hasta 1Kg,Internacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 17,301,100","4,501"
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Mayor a 200g y hasta 1Kg,Internacional,Envíos Individuales,Encomienda normal,"$ 3,405,800",872
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Mayor a 2Kg y hasta 3Kg,Internacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 1,931,200",292
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Mayor a 2Kg y hasta 3Kg,Internacional,Envíos Individuales,Encomienda normal,"$ 3,541,900",509
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Mayor a 3Kg y hasta 4Kg,Internacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 1,377,600",181
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Mayor a 3Kg y hasta 4Kg,Internacional,Envíos Individuales,Encomienda normal,"$ 2,491,200",307
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Mayor a 4Kg y hasta 5Kg,Internacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 1,373,500",144
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Mayor a 4Kg y hasta 5Kg,Internacional,Envíos Individuales,Encomienda normal,"$ 2,361,800",247
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Mayor a 5Kg y hasta 30Kg,Internacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 7,536,900",630
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Entrada,Mayor a 5Kg y hasta 30Kg,Internacional,Envíos Individuales,Encomienda normal,"$ 21,133,600","1,672"
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Hasta 200g,Local,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 294,400",41
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Hasta 200g,Local,Envíos Individuales,Correspondencia no prioritaria normal,"$ 144,031,000","29,398"
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Hasta 200g,Local,Envíos Individuales,Correspondencia prioritaria certificada,"$ 108,086,100","16,212"
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Hasta 200g,Local,Envíos Individuales,Correspondencia prioritaria normal,"$ 20,250",3
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Hasta 200g,Local,Envíos Individuales,Encomienda normal,"$ 206,000",10
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 1Kg y hasta 2Kg,Local,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 11,900",1
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 1Kg y hasta 2Kg,Local,Envíos Individuales,Correspondencia no prioritaria normal,"$ 504,100",49
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 1Kg y hasta 2Kg,Local,Envíos Individuales,Correspondencia prioritaria certificada,"$ 2,726,550",229
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 1Kg y hasta 2Kg,Local,Envíos Individuales,Encomienda normal,"$ 786,800",42
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 200g y hasta 1Kg,Local,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 16,000",2
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 200g y hasta 1Kg,Local,Envíos Individuales,Correspondencia no prioritaria normal,"$ 1,413,900",80
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 200g y hasta 1Kg,Local,Envíos Individuales,Correspondencia prioritaria certificada,"$ 27,043,050","3,549"
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 200g y hasta 1Kg,Local,Envíos Individuales,Correspondencia prioritaria normal,"$ 6,750",1
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 200g y hasta 1Kg,Local,Envíos Individuales,Encomienda normal,"$ 1,144,000",57
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 2Kg y hasta 3Kg,Local,Envíos Individuales,Correspondencia no prioritaria normal,"$ 49,400",3
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 2Kg y hasta 3Kg,Local,Envíos Individuales,Correspondencia prioritaria certificada,"$ 421,200",27
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 2Kg y hasta 3Kg,Local,Envíos Individuales,Encomienda certificada,"$ 22,300",1
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 2Kg y hasta 3Kg,Local,Envíos Individuales,Encomienda normal,"$ 2,674,350",130
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 3Kg y hasta 4Kg,Local,Envíos Individuales,Correspondencia no prioritaria normal,"$ 387,500",46
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 3Kg y hasta 4Kg,Local,Envíos Individuales,Correspondencia prioritaria certificada,"$ 460,000",25
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 3Kg y hasta 4Kg,Local,Envíos Individuales,Encomienda normal,"$ 1,488,900",81
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 4Kg y hasta 5Kg,Local,Envíos Individuales,Correspondencia no prioritaria normal,"$ 7,800",1
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 4Kg y hasta 5Kg,Local,Envíos Individuales,Correspondencia prioritaria certificada,"$ 191,700",9
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 4Kg y hasta 5Kg,Local,Envíos Individuales,Encomienda normal,"$ 7,703,850",363
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 5Kg y hasta 30Kg,Local,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 1,507,920",61
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 5Kg y hasta 30Kg,Local,Envíos Individuales,Correspondencia no prioritaria normal,"$ 157,000",15
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 5Kg y hasta 30Kg,Local,Envíos Individuales,Correspondencia prioritaria certificada,"$ 701,600",21
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 5Kg y hasta 30Kg,Local,Envíos Individuales,Encomienda certificada,"$ 1,355,400",39
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 5Kg y hasta 30Kg,Local,Envíos Individuales,Encomienda normal,"$ 88,116,850","2,703"
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Hasta 200g,Nacional,Envíos Individuales,Correo telegráfico,"$ 282,834,000","68,372"
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Hasta 200g,Nacional,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 4,633,750",579
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Hasta 200g,Nacional,Envíos Individuales,Correspondencia no prioritaria normal,"$ 696,066,450","93,255"
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Hasta 200g,Nacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 2,675,744,410","401,783"
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Hasta 200g,Nacional,Envíos Individuales,Correspondencia prioritaria normal,"$ 811,450",141
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Hasta 200g,Nacional,Envíos Individuales,Encomienda certificada,"$ 255,800",11
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Hasta 200g,Nacional,Envíos Individuales,Encomienda normal,"$ 6,923,300",346
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 1Kg y hasta 2Kg,Nacional,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 3,565,310",200
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 1Kg y hasta 2Kg,Nacional,Envíos Individuales,Correspondencia no prioritaria normal,"$ 5,082,250",593
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 1Kg y hasta 2Kg,Nacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 59,574,750","5,168"
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 1Kg y hasta 2Kg,Nacional,Envíos Individuales,Correspondencia prioritaria normal,"$ 279,400",25
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 1Kg y hasta 2Kg,Nacional,Envíos Individuales,Encomienda certificada,"$ 1,814,800",75
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 1Kg y hasta 2Kg,Nacional,Envíos Individuales,Encomienda normal,"$ 16,173,650",799
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 200g y hasta 1Kg,Nacional,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 1,647,670",121
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 200g y hasta 1Kg,Nacional,Envíos Individuales,Correspondencia no prioritaria normal,"$ 15,651,600","1,241"
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 200g y hasta 1Kg,Nacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 303,830,050","40,676"
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 200g y hasta 1Kg,Nacional,Envíos Individuales,Correspondencia prioritaria normal,"$ 631,350",94
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 200g y hasta 1Kg,Nacional,Envíos Individuales,Encomienda certificada,"$ 1,422,500",65
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 200g y hasta 1Kg,Nacional,Envíos Individuales,Encomienda normal,"$ 12,048,300",608
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 2Kg y hasta 3Kg,Nacional,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 4,410,210",206
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 2Kg y hasta 3Kg,Nacional,Envíos Individuales,Correspondencia no prioritaria normal,"$ 2,605,550",214
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 2Kg y hasta 3Kg,Nacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 10,486,650",669
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 2Kg y hasta 3Kg,Nacional,Envíos Individuales,Encomienda certificada,"$ 2,448,250",100
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 2Kg y hasta 3Kg,Nacional,Envíos Individuales,Encomienda normal,"$ 28,161,800","1,368"
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 3Kg y hasta 4Kg,Nacional,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 1,676,490",85
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 3Kg y hasta 4Kg,Nacional,Envíos Individuales,Correspondencia no prioritaria normal,"$ 3,059,800",277
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 3Kg y hasta 4Kg,Nacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 4,375,400",234
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 3Kg y hasta 4Kg,Nacional,Envíos Individuales,Encomienda certificada,"$ 2,183,200",94
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 3Kg y hasta 4Kg,Nacional,Envíos Individuales,Encomienda normal,"$ 15,271,950",737
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 4Kg y hasta 5Kg,Nacional,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 2,225,670",127
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 4Kg y hasta 5Kg,Nacional,Envíos Individuales,Correspondencia no prioritaria normal,"$ 1,301,150",108
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 4Kg y hasta 5Kg,Nacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 3,789,500",204
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 4Kg y hasta 5Kg,Nacional,Envíos Individuales,Encomienda certificada,"$ 3,429,600",131
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 4Kg y hasta 5Kg,Nacional,Envíos Individuales,Encomienda normal,"$ 17,474,000",883
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 5Kg y hasta 30Kg,Nacional,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 3,138,420",128
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 5Kg y hasta 30Kg,Nacional,Envíos Individuales,Correspondencia no prioritaria normal,"$ 16,405,200","1,139"
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 5Kg y hasta 30Kg,Nacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 10,845,150",511
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 5Kg y hasta 30Kg,Nacional,Envíos Individuales,Encomienda certificada,"$ 71,515,450","1,995"
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 5Kg y hasta 30Kg,Nacional,Envíos Individuales,Encomienda normal,"$ 410,910,500","14,074"
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Hasta 200g,Internacional,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 378,600",6
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Hasta 200g,Internacional,Envíos Individuales,Correspondencia no prioritaria normal,"$ 1,632,600",42
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Hasta 200g,Internacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 544,300",24
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Hasta 200g,Internacional,Envíos Individuales,Correspondencia prioritaria normal,"$ 13,950,400",261
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Hasta 200g,Internacional,Envíos Individuales,Encomienda certificada,"$ 437,650",5
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Hasta 200g,Internacional,Envíos Individuales,Encomienda normal,"$ 496,200",4
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 1Kg y hasta 2Kg,Internacional,Envíos Individuales,Correspondencia no prioritaria normal,"$ 117,150",1
2022-12-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Hasta 200g,Local,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 179,800",23
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 1Kg y hasta 2Kg,Internacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 154,000",2
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 1Kg y hasta 2Kg,Internacional,Envíos Individuales,Correspondencia prioritaria normal,"$ 2,989,500",17
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 1Kg y hasta 2Kg,Internacional,Envíos Individuales,Encomienda certificada,"$ 3,380,850",29
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 1Kg y hasta 2Kg,Internacional,Envíos Individuales,Encomienda normal,"$ 1,497,100",9
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 200g y hasta 1Kg,Internacional,Envíos Individuales,Correspondencia no prioritaria normal,"$ 72,250",1
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 200g y hasta 1Kg,Internacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 120,300",3
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 200g y hasta 1Kg,Internacional,Envíos Individuales,Correspondencia prioritaria normal,"$ 8,112,300",109
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 200g y hasta 1Kg,Internacional,Envíos Individuales,Encomienda certificada,"$ 4,962,000",57
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 200g y hasta 1Kg,Internacional,Envíos Individuales,Encomienda normal,"$ 9,366,800",68
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 2Kg y hasta 3Kg,Internacional,Envíos Individuales,Encomienda certificada,"$ 2,055,750",15
2022-11-04T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 2Kg y hasta 3Kg,Internacional,Envíos Individuales,Encomienda normal,"$ 1,479,500",6
